Date,Open,High,Low,Close,Volume
2025-01-24,1380.63,1381.27,1371.87,1377.02,5754691
2025-01-27,1370.32,1387.28,1362.66,1375.48,4001417
2025-01-28,1393.14,1408.03,1391.88,1394.15,5849997
2025-01-29,1395.14,1412.97,1385.01,1399.92,5372770
2025-01-30,1388.7,1403.79,1383.83,1394.53,4108605
2025-01-31,1387.83,1400.26,1377.2,1390.54,5374652
2025-02-03,1369.29,1377.79,1356.67,1374.86,5245036
2025-02-04,1366.93,1367.05,1360.32,1364.47,5713601
2025-02-05,1355.06,1364.46,1343.14,1350.19,4480136
2025-02-06,1348.94,1350.32,1336.59,1345.84,5847567
2025-02-07,1336.81,1349.27,1335.14,1338.38,5345482
2025-02-10,1351.74,1363.78,1338.33,1356.58,5363191
2025-02-11,1342.01,1346.88,1338.63,1344.01,5929157
2025-02-12,1343.24,1354.79,1328.49,1340.74,4210690
2025-02-13,1322.42,1337.12,1313.85,1327.42,4900493
2025-02-14,1315.88,1324.29,1303.83,1320.63,5160556
2025-02-17,1327.24,1331.02,1323.53,1324.31,4056254
2025-02-18,1339.14,1343.18,1330.57,1337.02,5068546
2025-02-19,1324.1,1334.1,1321.24,1325.54,5664673
2025-02-20,1342.09,1343.68,1335.38,1342.16,5245561
2025-02-21,1331.44,1331.6,1317.81,1326.28,4663691
2025-02-24,1317.55,1325.04,1304.48,1312.82,5432233
2025-02-25,1300.59,1313.81,1288.53,1300.96,5231790
2025-02-26,1282.39,1285.96,1270.34,1285.44,5655261
2025-02-27,1279.09,1290.96,1276.11,1281.83,4888301
2025-02-28,1283.58,1295.88,1278.65,1288.96,4581892
2025-03-03,1268.79,1285.89,1268.47,1274.16,4325849
2025-03-04,1274.04,1283.52,1271.93,1275.43,5428277
2025-03-05,1278.04,1286.07,1277.45,1280.47,4500458
2025-03-06,1259.62,1270.35,1252.74,1264.86,5276814
2025-03-07,1251.4,1259.64,1239.03,1249.33,4026560
2025-03-10,1259.03,1261.09,1255.9,1256.49,5096821
2025-03-11,1261.15,1264.41,1249.2,1257.09,5572395
2025-03-12,1263.91,1278.07,1261.02,1266.84,4061564
2025-03-13,1260.18,1267.68,1250.89,1261.07,5209326
2025-03-14,1265.46,1271.97,1253.51,1265.51,5802208
2025-03-17,1266.17,1271.08,1254.81,1267.85,5203581
2025-03-18,1269.04,1283.37,1256.38,1273.94,5800801
2025-03-19,1283.4,1292.76,1275.48,1286.69,4314750
2025-03-20,1281.17,1281.62,1272.78,1275.29,5497410
2025-03-21,1282.73,1287.89,1275.24,1283.76,5510553
2025-03-24,1281.55,1288.87,1266.14,1277.38,5412066
2025-03-25,1287.41,1301.94,1287.17,1291.55,4840800
2025-03-26,1275.74,1279.79,1273.76,1276.19,4686399
2025-03-27,1261.08,1266.28,1252.15,1261.63,5645230
2025-03-28,1256.34,1262.17,1249.68,1254.8,5034652
2025-03-31,1275.54,1284.89,1266.27,1272.03,5669277
2025-04-01,1256.86,1268.27,1247.22,1263.09,4726503
2025-04-02,1270.28,1270.4,1259.4,1267.83,5591589
2025-04-03,1277.77,1287.07,1261.92,1273.33,5111101
2025-04-04,1289.26,1302.7,1288.91,1290.3,4298578
2025-04-07,1292.55,1309.79,1291.22,1297.83,5090014
2025-04-08,1299.84,1305.8,1291.46,1294.72,5217964
2025-04-09,1275.58,1290.77,1263.78,1280.28,5190806
2025-04-10,1266.87,1268.53,1255.86,1264.82,5784495
2025-04-11,1262.15,1270.99,1255.03,1258.36,4667015
2025-04-14,1253.37,1268.58,1242.55,1256.72,5615114
2025-04-15,1255.32,1261.73,1248.62,1259.66,4852518
2025-04-16,1244.71,1256.08,1237.89,1246.48,4971708
2025-04-17,1233.69,1240.35,1229.82,1238.4,5733058
2025-04-18,1246.68,1249.36,1243.61,1245.39,4311057
2025-04-21,1228.25,1235.73,1222.27,1231.35,5420156
2025-04-22,1228.43,1230.57,1223.93,1224.52,5792228
2025-04-23,1225.93,1229.0,1216.32,1222.9,5685893
2025-04-24,1228.15,1233.57,1225.46,1232.81,4466172
2025-04-25,1224.2,1228.76,1215.74,1220.25,5352002
2025-04-28,1207.29,1218.37,1195.09,1206.25,4135207
2025-04-29,1197.94,1207.64,1185.33,1196.19,5776865
2025-04-30,1205.03,1207.58,1198.53,1207.06,4352298
2025-05-01,1220.37,1230.03,1214.22,1221.19,4802641
2025-05-02,1223.34,1229.99,1213.4,1227.36,4586897
2025-05-05,1221.22,1233.06,1216.55,1225.53,5357441
2025-05-06,1217.53,1225.31,1206.1,1218.6,4586732
2025-05-07,1213.69,1222.48,1211.23,1214.67,4522500
2025-05-08,1222.73,1232.45,1218.92,1219.05,5639796
2025-05-09,1225.98,1235.81,1217.94,1226.23,5186256
2025-05-12,1224.94,1228.51,1216.6,1226.31,4459318
2025-05-13,1214.14,1217.56,1208.07,1210.38,4989193
2025-05-14,1214.6,1226.74,1211.05,1211.37,4209996
2025-05-15,1199.83,1209.36,1197.32,1202.94,5545727
2025-05-16,1194.1,1196.72,1186.38,1188.2,5672249
2025-05-19,1189.7,1201.5,1174.76,1184.55,4496083
2025-05-20,1191.21,1199.52,1186.55,1187.57,4059153
2025-05-21,1192.46,1201.01,1182.23,1194.24,5988872
2025-05-22,1189.74,1200.23,1177.95,1183.96,4648131
2025-05-23,1167.95,1174.03,1163.29,1173.37,4041792
2025-05-26,1168.36,1185.0,1159.03,1174.22,4273656
2025-05-27,1165.29,1178.45,1163.76,1169.07,4124897
2025-05-28,1154.65,1165.24,1151.04,1153.65,5775199
2025-05-29,1152.92,1155.32,1149.52,1154.48,5388607
2025-05-30,1146.57,1154.63,1136.66,1151.16,4330309
2025-06-02,1157.81,1165.94,1151.87,1158.54,4665391
2025-06-03,1153.51,1161.51,1147.31,1148.12,5650441
2025-06-04,1145.48,1154.81,1136.48,1143.59,5539299
2025-06-05,1145.25,1157.92,1144.67,1149.54,5989564
2025-06-06,1155.89,1164.8,1146.86,1151.85,4381853
2025-06-09,1159.96,1171.19,1146.1,1155.1,5186044
2025-06-10,1142.44,1146.27,1131.91,1142.49,4727313
2025-06-11,1153.84,1167.94,1143.33,1157.69,5486809
2025-06-12,1165.78,1169.7,1151.62,1163.12,4439739
2025-06-13,1150.09,1158.05,1139.83,1155.08,4002686
2025-06-16,1139.98,1145.47,1130.48,1140.68,4868261
2025-06-17,1139.08,1146.69,1128.85,1140.47,5005561
2025-06-18,1150.45,1159.17,1140.65,1149.55,4946418
2025-06-19,1139.96,1143.32,1128.29,1136.03,5995780
2025-06-20,1121.87,1133.62,1112.45,1123.64,4157291
2025-06-23,1129.58,1130.63,1120.53,1125.1,5286906
2025-06-24,1139.63,1144.55,1133.37,1137.31,5273637
2025-06-25,1145.59,1150.7,1136.49,1149.54,4398425
2025-06-26,1147.28,1157.9,1141.39,1146.66,5385374
2025-06-27,1136.76,1140.31,1131.89,1139.75,5761302
2025-06-30,1134.39,1139.51,1124.04,1139.46,5727837
2025-07-01,1145.7,1147.99,1133.4,1144.56,4358261
2025-07-02,1154.4,1159.87,1138.76,1148.92,5646005
2025-07-03,1145.54,1153.24,1135.13,1145.67,5141114
2025-07-04,1140.64,1146.47,1131.36,1142.11,4093568
2025-07-07,1134.26,1137.22,1125.96,1134.66,4129267
2025-07-08,1125.94,1127.03,1120.01,1123.74,5694876
2025-07-09,1130.32,1136.98,1120.0,1125.02,5763279
2025-07-10,1121.77,1132.6,1118.01,1121.52,5963692
2025-07-11,1125.02,1130.37,1110.42,1120.74,5893261
2025-07-14,1126.42,1138.15,1120.97,1131.68,5198491
2025-07-15,1138.59,1139.96,1134.46,1137.22,4362553
2025-07-16,1147.48,1153.75,1138.22,1151.31,4089497
2025-07-17,1154.49,1159.51,1148.85,1148.88,5315388
2025-07-18,1138.8,1142.44,1134.61,1137.72,5693122
2025-07-21,1122.87,1128.6,1115.3,1124.13,4579235
2025-07-22,1129.43,1129.57,1121.37,1124.74,5232236
2025-07-23,1124.53,1130.1,1114.96,1125.44,5232987
2025-07-24,1133.25,1134.39,1117.92,1128.01,5634823
2025-07-25,1113.2,1121.57,1105.9,1115.59,4861698
2025-07-28,1110.05,1116.4,1102.49,1108.33,4361129
2025-07-29,1097.54,1108.17,1094.18,1101.47,4081332
2025-07-30,1102.46,1110.07,1087.86,1098.3,4996604
2025-07-31,1115.46,1115.69,1109.02,1111.05,4635552
2025-08-01,1109.04,1118.56,1101.77,1105.25,5822215
2025-08-04,1094.77,1105.12,1092.3,1096.96,4672909
2025-08-05,1089.08,1097.02,1080.23,1089.98,4443318
2025-08-06,1101.39,1107.75,1096.07,1102.41,4784146
2025-08-07,1112.35,1114.11,1104.52,1112.18,5062826
2025-08-08,1112.32,1118.16,1104.43,1109.21,4364353
2025-08-11,1103.47,1112.71,1091.56,1099.81,4957242
2025-08-12,1084.66,1088.34,1077.81,1086.18,4973536
2025-08-13,1087.8,1089.15,1075.8,1086.33,4781119
2025-08-14,1085.41,1096.42,1079.7,1085.99,5156230
2025-08-15,1077.85,1091.17,1075.15,1081.49,5444624
2025-08-18,1064.22,1069.8,1062.66,1069.27,5635422
2025-08-19,1086.85,1093.89,1079.5,1082.99,4564309
2025-08-20,1087.66,1097.06,1087.16,1087.51,5430676
2025-08-21,1077.2,1084.17,1068.5,1072.78,4017749
2025-08-22,1065.76,1075.81,1061.55,1064.61,5487652
2025-08-25,1067.98,1072.82,1061.03,1068.8,4528479
2025-08-26,1058.39,1066.01,1054.41,1060.49,5225758
2025-08-27,1048.98,1055.92,1047.21,1048.86,4784816
2025-08-28,1051.62,1054.59,1047.32,1050.63,5010278
2025-08-29,1043.06,1049.74,1036.55,1037.99,4547664
2025-09-01,1047.18,1054.0,1034.0,1042.46,5084843
2025-09-02,1054.29,1062.79,1048.02,1050.1,5258361
2025-09-03,1045.43,1048.78,1035.24,1047.32,5043066
2025-09-04,1059.14,1066.14,1052.66,1061.69,4074069
2025-09-05,1069.39,1078.11,1057.13,1064.12,5496043
2025-09-08,1056.34,1064.63,1054.99,1055.97,5409010
2025-09-09,1049.75,1053.64,1046.16,1051.85,5170731
2025-09-10,1038.4,1043.93,1030.71,1042.6,5695219
2025-09-11,1048.61,1058.54,1043.25,1044.3,5372448
2025-09-12,1030.97,1040.15,1023.83,1032.47,5652745
2025-09-15,1042.14,1049.59,1036.56,1043.48,4247005
2025-09-16,1046.46,1052.56,1042.05,1042.64,4149350
2025-09-17,1038.65,1043.08,1035.34,1041.84,5111151
2025-09-18,1031.42,1044.89,1022.52,1036.04,4420052
2025-09-19,1036.57,1045.82,1031.41,1031.54,4300362
2025-09-22,1028.53,1036.54,1021.06,1026.32,5323371
2025-09-23,1038.16,1040.7,1032.47,1040.1,4439106
2025-09-24,1044.12,1055.6,1038.79,1047.59,5601320
2025-09-25,1051.76,1060.25,1045.76,1055.68,4899731
2025-09-26,1067.98,1069.63,1059.43,1069.23,4782450
2025-09-29,1086.75,1094.97,1077.43,1082.5,4037572
2025-09-30,1089.16,1091.87,1084.45,1087.78,4722153
2025-10-01,1077.84,1087.59,1070.36,1082.14,4136916
2025-10-02,1089.61,1094.98,1086.64,1091.81,5250678
2025-10-03,1091.81,1100.04,1082.35,1092.54,5890338
2025-10-06,1094.97,1096.78,1091.22,1092.24,5702904
2025-10-07,1086.37,1097.25,1076.93,1089.33,5539470
2025-10-08,1075.01,1076.34,1071.86,1074.96,5661211
2025-10-09,1065.24,1067.96,1056.31,1061.24,4101894
2025-10-10,1059.18,1065.14,1057.45,1063.99,4101156
2025-10-13,1068.67,1073.63,1063.83,1069.56,4994881
2025-10-14,1072.35,1082.89,1061.73,1075.52,4882631
2025-10-15,1082.07,1084.99,1076.05,1080.31,4287652
2025-10-16,1082.19,1087.73,1073.77,1077.9,4592879
2025-10-17,1062.22,1068.54,1053.72,1066.42,4551538
2025-10-20,1081.26,1085.13,1069.82,1076.17,4336327
2025-10-21,1062.46,1064.7,1061.75,1062.5,4693326
2025-10-22,1049.58,1055.65,1040.24,1054.71,5204085
2025-10-23,1055.91,1060.59,1050.76,1059.63,5517422
2025-10-24,1070.48,1077.38,1060.38,1066.17,4620803
